month,countries,value,country_code
2013-06,Hong Kong,139369,344
2013-06,Japan,98420,392
2013-06,United Kingdom,53115,826
2013-06,France,20119,250
2013-06,Germany,28991,276
2013-07,Malaysia,218589,458
2013-07,Indonesia,305275,360
2013-07,Thailand,223206,764
2013-07,Philippines,96122,608
2013-07,Vietnam,83765,704
2013-07,China,219422,156
2013-07,Hong Kong,153700,344
2013-07,Japan,99813,392
2013-07,United Kingdom,61311,826
2013-07,France,24351,250
2013-07,Germany,37862,276
2013-08,Malaysia,237581,458
2013-08,Indonesia,351027,360
2013-08,Thailand,220472,764
2013-08,Philippines,99469,608
2013-08,Vietnam,77317,704
2013-08,China,206103,156
2013-08,Hong Kong,145299,344
2013-08,Japan,118729,392
2013-08,United Kingdom,56936,826
2013-08,France,22703,250
2013-08,Germany,37091,276
2013-09,Malaysia,218259,458
2013-09,Indonesia,312348,360
2013-09,Thailand,216233,764
2013-09,Philippines,90929,608
2013-09,Vietnam,67448,704
2013-09,China,195383,156
2013-09,Hong Kong,127691,344
2013-09,Japan,97944,392
2013-09,United Kingdom,52310,826
2013-09,France,18623,250
2013-09,Germany,36747,276
2013-10,Malaysia,222580,458
2013-10,Indonesia,319934,360
2013-10,Thailand,217670,764
2013-10,Philippines,101749,608
2013-10,Vietnam,73024,704
2013-10,China,177801,156
2013-10,Hong Kong,131279,344
2013-10,Japan,102931,392
2013-10,United Kingdom,50816,826
2013-10,France,20936,250
2013-10,Germany,39978,276
2013-11,Malaysia,238309,458
2013-11,Indonesia,308167,360
2013-11,Thailand,216466,764
2013-11,Philippines,95993,608
2013-11,Vietnam,74181,704
2013-11,China,181240,156
2013-11,Hong Kong,153096,344
2013-11,Japan,102584,392
2013-11,United Kingdom,44156,826
2013-11,France,15785,250
2013-11,Germany,30931,276
2013-12,Malaysia,278765,458
2013-12,Indonesia,372597,360
2013-12,Thailand,240114,764
2013-12,Philippines,102489,608
2013-12,Vietnam,85639,704
2013-12,China,203226,156
2013-12,Hong Kong,182532,344
2013-12,Japan,118099,392
2013-12,United Kingdom,53924,826
2013-12,France,19280,250
2013-12,Germany,29374,276
2014-01,Malaysia,210472,458
2014-01,Indonesia,305490,360
2014-01,Thailand,182679,764
2014-01,Philippines,126633,608
2014-01,Vietnam,76808,704
2014-01,China,208383,156
2014-01,Hong Kong,168380,344
2014-01,Japan,96727,392
2014-01,United Kingdom,53190,826
2014-01,France,19961,250
2014-01,Germany,30104,276
2014-02,Malaysia,227739,458
2014-02,Indonesia,297810,360
2014-02,Thailand,166561,764
2014-02,Philippines,97195,608
2014-02,Vietnam,79378,704
2014-02,China,191437,156
2014-02,Hong Kong,139937,344
2014-02,Japan,103284,392
2014-02,United Kingdom,40552,826
2014-02,France,16710,250
2014-02,Germany,28957,276
2014-03,Malaysia,238194,458
2014-03,Indonesia,326852,360
2014-03,Thailand,197077,764
2014-03,Philippines,106892,608
2014-03,Vietnam,85776,704
2014-03,China,184918,156
2014-03,Hong Kong,168466,344
2014-03,Japan,113070,392
2014-03,United Kingdom,42303,826
2014-03,France,15699,250
2014-03,Germany,28620,276
2014-04,Malaysia,218810,458
2014-04,Indonesia,300568,360
2014-04,Thailand,194988,764
2014-04,Philippines,122653,608
2014-04,Vietnam,78573,704
2014-04,China,180502,156
2014-04,Hong Kong,153375,344
2014-04,Japan,103699,392
2014-04,United Kingdom,45124,826
2014-04,France,16927,250
2014-04,Germany,27117,276
2014-05,Malaysia,219452,458
2014-05,Indonesia,324298,360
2014-05,Thailand,183481,764
2014-05,Philippines,125070,608
2014-05,Vietnam,80440,704
2014-05,China,163803,156
2014-05,Hong Kong,143231,344
2014-05,Japan,92109,392
2014-05,United Kingdom,40426,826
2014-05,France,16970,250
2014-05,Germany,25940,276
2014-06,Malaysia,250436,458
2014-06,Indonesia,357812,360
2014-06,Thailand,178202,764
2014-06,Philippines,111337,608
2014-06,Vietnam,88065,704
2014-06,China,188430,156
2014-06,Hong Kong,159367,344
2014-06,Japan,102497,392
2014-06,United Kingdom,49124,826
2014-06,France,18236,250
2014-06,Germany,27193,276
2014-07,Malaysia,218118,458
2014-07,Indonesia,314979,360
2014-07,Thailand,189501,764
2014-07,Philippines,97662,608
2014-07,Vietnam,93745,704
2014-07,China,220420,156
2014-07,Hong Kong,172163,344
2014-07,Japan,105344,392
2014-07,United Kingdom,59541,826
2014-07,France,22738,250
2014-07,Germany,36046,276
2014-08,Malaysia,218899,458
2014-08,Indonesia,307993,360
2014-08,Thailand,202662,764
2014-08,Philippines,99017,608
2014-08,Vietnam,85404,704
2014-08,China,199533,156
2014-08,Hong Kong,160931,344
2014-08,Japan,123427,392
2014-08,United Kingdom,56131,826
2014-08,France,21227,250
2014-08,Germany,36004,276
2014-09,Malaysia,208811,458
2014-09,Indonesia,294342,360
2014-09,Thailand,189562,764
2014-09,Philippines,90792,608
2014-09,Vietnam,70601,704
2014-09,China,183898,156
2014-09,Hong Kong,141353,344
2014-09,Japan,103740,392
2014-09,United Kingdom,54028,826
2014-09,France,15849,250
2014-09,Germany,34074,276
2014-10,Malaysia,217265,458
2014-10,Indonesia,311396,360
2014-10,Thailand,219254,764
2014-10,Philippines,99705,608
2014-10,Vietnam,80727,704
2014-10,China,190669,156
2014-10,Hong Kong,140672,344
2014-10,Japan,108965,392
2014-10,United Kingdom,55901,826
2014-10,France,19111,250
2014-10,Germany,35855,276
2014-11,Malaysia,224472,458
2014-11,Indonesia,285253,360
2014-11,Thailand,216839,764
2014-11,Philippines,95150,608
2014-11,Vietnam,77867,704
2014-11,China,183178,156
2014-11,Hong Kong,148220,344
2014-11,Japan,108148,392
2014-11,United Kingdom,42554,826
2014-11,France,14888,250
2014-11,Germany,28057,276
2014-12,Malaysia,275595,458
2014-12,Indonesia,333114,360
2014-12,Thailand,254464,764
2014-12,Philippines,100920,608
2014-12,Vietnam,90705,704
2014-12,China,203185,156
2014-12,Hong Kong,173840,344
2014-12,Japan,125169,392
2014-12,United Kingdom,55198,826
2014-12,France,16806,250
2014-12,Germany,29117,276
2015-01,Malaysia,211930,458
2015-01,Indonesia,258024,360
2015-01,Thailand,226443,764
2015-01,Philippines,126738,608
2015-01,Vietnam,85834,704
2015-01,China,180520,156
2015-01,Hong Kong,139099,344
2015-01,Japan,105495,392
2015-01,United Kingdom,56492,826
2015-01,France,17800,250
2015-01,Germany,29637,276
2015-02,Malaysia,202817,458
2015-02,Indonesia,238028,360
2015-02,Thailand,193655,764
2015-02,Philippines,94193,608
2015-02,Vietnam,72314,704
2015-02,China,219103,156
2015-02,Hong Kong,145191,344
2015-02,Japan,102875,392
2015-02,United Kingdom,41201,826
2015-02,France,15195,250
2015-02,Germany,26199,276
2015-03,Malaysia,238933,458
2015-03,Indonesia,279355,360
2015-03,Thailand,232179,764
2015-03,Philippines,107560,608
2015-03,Vietnam,92293,704
2015-03,China,186308,156
2015-03,Hong Kong,150838,344
2015-03,Japan,116179,392
2015-03,United Kingdom,45794,826
2015-03,France,15404,250
2015-03,Germany,29245,276
2015-04,Malaysia,222306,458
2015-04,Indonesia,271819,360
2015-04,Thailand,218425,764
2015-04,Philippines,125423,608
2015-04,Vietnam,89067,704
2015-04,China,196745,156
2015-04,Hong Kong,142431,344
2015-04,Japan,111263,392
2015-04,United Kingdom,39202,826
2015-04,France,15110,250
2015-04,Germany,23457,276
2015-05,Malaysia,230115,458
2015-05,Indonesia,298532,360
2015-05,Thailand,217988,764
2015-05,Philippines,126227,608
2015-05,Vietnam,83076,704
2015-05,China,177674,156
2015-05,Hong Kong,141810,344
2015-05,Japan,96700,392
2015-05,United Kingdom,38865,826
2015-05,France,14854,250
2015-05,Germany,24514,276
2015-06,Malaysia,256194,458
2015-06,Indonesia,324345,360
2015-06,Thailand,239711,764
2015-06,Philippines,110618,608
2015-06,Vietnam,95923,704
2015-06,China,207888,156
2015-06,Hong Kong,157735,344
2015-06,Japan,109238,392
2015-06,United Kingdom,48804,826
2015-06,France,17105,250
2015-06,Germany,26437,276
2015-07,Malaysia,240410,458
2015-07,Indonesia,305283,360
2015-07,Thailand,229653,764
2015-07,Philippines,102622,608
2015-07,Vietnam,102411,704
2015-07,China,252910,156
2015-07,Hong Kong,175829,344
2015-07,Japan,115818,392
2015-07,United Kingdom,61997,826
2015-07,France,23077,250
2015-07,Germany,34524,276
2015-08,Malaysia,254747,458
2015-08,Indonesia,318616,360
2015-08,Thailand,218523,764
2015-08,Philippines,108144,608
2015-08,Vietnam,95811,704
2015-08,China,238671,156
2015-08,Hong Kong,171127,344
2015-08,Japan,128362,392
2015-08,United Kingdom,57384,826
2015-08,France,21996,250
2015-08,Germany,35752,276
2015-09,Malaysia,230959,458
2015-09,Indonesia,290259,360
2015-09,Thailand,190988,764
2015-09,Philippines,97417,608
2015-09,Vietnam,81746,704
2015-09,China,195301,156
2015-09,Hong Kong,143626,344
2015-09,Japan,107578,392
2015-09,United Kingdom,52506,826
2015-09,France,17597,250
2015-09,Germany,32317,276
2015-10,Malaysia,231849,458
2015-10,Indonesia,298020,360
2015-10,Thailand,222996,764
2015-10,Philippines,102741,608
2015-10,Vietnam,83757,704
2015-10,China,193465,156
2015-10,Hong Kong,143425,344
2015-10,Japan,117686,392
2015-10,United Kingdom,58386,826
2015-10,France,19219,250
2015-10,Germany,35931,276
2015-11,Malaysia,240998,458
2015-11,Indonesia,274868,360
2015-11,Thailand,232068,764
2015-11,Philippines,103309,608
2015-11,Vietnam,82865,704
2015-11,China,188570,156
2015-11,Hong Kong,155309,344
2015-11,Japan,117713,392
2015-11,United Kingdom,45990,826
2015-11,France,14520,250
2015-11,Germany,27597,276
2015-12,Malaysia,284598,458
2015-12,Indonesia,331387,360
2015-12,Thailand,270512,764
2015-12,Philippines,109090,608
2015-12,Vietnam,95244,704
2015-12,China,211983,156
2015-12,Hong Kong,176149,344
2015-12,Japan,132647,392
2015-12,United Kingdom,55128,826
2015-12,France,15090,250
2015-12,Germany,29114,276
2016-01,Malaysia,241990,458
2016-01,Indonesia,279840,360
2016-01,Thailand,255251,764
2016-01,Philippines,136563,608
2016-01,Vietnam,94262,704
2016-01,China,224915,156
2016-01,Hong Kong,162489,344
2016-01,Japan,118555,392
2016-01,United Kingdom,55836,826
2016-01,France,17442,250
2016-01,Germany,29516,276
2016-02,Malaysia,246225,458
2016-02,Indonesia,268355,360
2016-02,Thailand,230720,764
2016-02,Philippines,107571,608
2016-02,Vietnam,89928,704
2016-02,China,244746,156
2016-02,Hong Kong,143911,344
2016-02,Japan,113219,392
2016-02,United Kingdom,44883,826
2016-02,France,15643,250
2016-02,Germany,27266,276
2016-03,Malaysia,262056,458
2016-03,Indonesia,304817,360
2016-03,Thailand,271823,764
2016-03,Philippines,114345,608
2016-03,Vietnam,97842,704
2016-03,China,223814,156
2016-03,Hong Kong,166477,344
2016-03,Japan,120844,392
2016-03,United Kingdom,48788,826
2016-03,France,14882,250
2016-03,Germany,28136,276
2016-04,Malaysia,246072,458
2016-04,Indonesia,289167,360
2016-04,Thailand,260779,764
2016-04,Philippines,130245,608
2016-04,Vietnam,97425,704
2016-04,China,234657,156
2016-04,Hong Kong,152355,344
2016-04,Japan,126390,392
2016-04,United Kingdom,36286,826
2016-04,France,16743,250
2016-04,Germany,24649,276
2016-05,Malaysia,262409,458
2016-05,Indonesia,317242,360
2016-05,Thailand,249849,764
2016-05,Philippines,128979,608
2016-05,Vietnam,95463,704
2016-05,China,210377,156
2016-05,Hong Kong,152607,344
2016-05,Japan,111875,392
2016-05,United Kingdom,38055,826
2016-05,France,15853,250
2016-05,Germany,24218,276
2016-06,Malaysia,256080,458
2016-06,Indonesia,325245,360
2016-06,Thailand,236316,764
2016-06,Philippines,110994,608
2016-06,Vietnam,100447,704
2016-06,China,240398,156
2016-06,Hong Kong,156381,344
2016-06,Japan,109984,392
2016-06,United Kingdom,46055,826
2016-06,France,15828,250
2016-06,Germany,25854,276
2016-07,Malaysia,264408,458
2016-07,Indonesia,327281,360
2016-07,Thailand,247904,764
2016-07,Philippines,106747,608
2016-07,Vietnam,108500,704
2016-07,China,284457,156
2016-07,Hong Kong,170836,344
2016-07,Japan,114104,392
2016-07,United Kingdom,66035,826
2016-07,France,21919,250
2016-07,Germany,35346,276
2016-08,Malaysia,259607,458
2016-08,Indonesia,332725,360
2016-08,Thailand,225691,764
2016-08,Philippines,101353,608
2016-08,Vietnam,97686,704
2016-08,China,254098,156
2016-08,Hong Kong,148520,344
2016-08,Japan,119655,392
2016-08,United Kingdom,58511,826
2016-08,France,19941,250
2016-08,Germany,35865,276
2016-09,Malaysia,248409,458
2016-09,Indonesia,310179,360
2016-09,Thailand,206616,764
2016-09,Philippines,93800,608
2016-09,Vietnam,85822,704
2016-09,China,212851,156
2016-09,Hong Kong,133789,344
2016-09,Japan,104219,392
2016-09,United Kingdom,52207,826
2016-09,France,17980,250
2016-09,Germany,34139,276
2016-10,Malaysia,256392,458
2016-10,Indonesia,319758,360
2016-10,Thailand,218518,764
2016-10,Philippines,103821,608
2016-10,Vietnam,88423,704
2016-10,China,210307,156
2016-10,Hong Kong,132063,344
2016-10,Japan,113949,392
2016-10,United Kingdom,57141,826
2016-10,France,20294,250
2016-10,Germany,37913,276
2016-11,Malaysia,257154,458
2016-11,Indonesia,300660,360
2016-11,Thailand,218301,764
2016-11,Philippines,103938,608
2016-11,Vietnam,90792,704
2016-11,China,217215,156
2016-11,Hong Kong,141271,344
2016-11,Japan,114281,392
2016-11,United Kingdom,43361,826
2016-11,France,15333,250
2016-11,Germany,29710,276
2016-12,Malaysia,299391,458
2016-12,Indonesia,365783,360
2016-12,Thailand,263169,764
2016-12,Philippines,114681,608
2016-12,Vietnam,106207,704
2016-12,China,257605,156
2016-12,Hong Kong,166616,344
2016-12,Japan,134886,392
2016-12,United Kingdom,54309,826
2016-12,France,17134,250
2016-12,Germany,33633,276
2017-01,Malaysia,259314,458
2017-01,Indonesia,308766,360
2017-01,Thailand,244080,764
2017-01,Philippines,139796,608
2017-01,Vietnam,98670,704
2017-01,China,296317,156
2017-01,Hong Kong,161089,344
2017-01,Japan,109393,392
2017-01,United Kingdom,52431,826
2017-01,France,18160,250
2017-01,Germany,32906,276
2017-02,Malaysia,256697,458
2017-02,Indonesia,288658,360
2017-02,Thailand,234650,764
2017-02,Philippines,108201,608
2017-02,Vietnam,95879,704
2017-02,China,248052,156
2017-02,Hong Kong,125406,344
2017-02,Japan,111631,392
2017-02,United Kingdom,49213,826
2017-02,France,17305,250
2017-02,Germany,33919,276
2017-03,Malaysia,276205,458
2017-03,Indonesia,339952,360
2017-03,Thailand,269126,764
2017-03,Philippines,117380,608
2017-03,Vietnam,102567,704
2017-03,China,243818,156
2017-03,Hong Kong,146329,344
2017-03,Japan,115925,392
2017-03,United Kingdom,50101,826
2017-03,France,16911,250
2017-03,Germany,34072,276
2017-04,Malaysia,272647,458
2017-04,Indonesia,333326,360
2017-04,Thailand,260989,764
2017-04,Philippines,133850,608
2017-04,Vietnam,99960,704
2017-04,China,255355,156
2017-04,Hong Kong,142400,344
2017-04,Japan,118514,392
2017-04,United Kingdom,47300,826
2017-04,France,17361,250
2017-04,Germany,31759,276
2017-05,Malaysia,275016,458
2017-05,Indonesia,325385,360
2017-05,Thailand,248376,764
2017-05,Philippines,128774,608
2017-05,Vietnam,99427,704
2017-05,China,236451,156
2017-05,Hong Kong,134341,344
2017-05,Japan,105735,392
2017-05,United Kingdom,42505,826
2017-05,France,16048,250
2017-05,Germany,28513,276
2017-06,Malaysia,283947,458
2017-06,Indonesia,337912,360
2017-06,Thailand,254786,764
2017-06,Philippines,117232,608
2017-06,Vietnam,111912,704
2017-06,China,264024,156
2017-06,Hong Kong,141704,344
2017-06,Japan,108320,392
2017-06,United Kingdom,51530,826
2017-06,France,16589,250
2017-06,Germany,30566,276
2017-07,Malaysia,281542,458
2017-07,Indonesia,340888,360
2017-07,Thailand,253565,764
2017-07,Philippines,110029,608
2017-07,Vietnam,118394,704
2017-07,China,311470,156
2017-07,Hong Kong,159223,344
2017-07,Japan,111469,392
2017-07,United Kingdom,61786,826
2017-07,France,21433,250
2017-07,Germany,40878,276
2017-08,Malaysia,286201,458
2017-08,Indonesia,342408,360
2017-08,Thailand,236990,764
2017-08,Philippines,104415,608
2017-08,Vietnam,103950,704
2017-08,China,283220,156
2017-08,Hong Kong,142150,344
2017-08,Japan,116346,392
2017-08,United Kingdom,56939,826
2017-08,France,19516,250
2017-08,Germany,37694,276
2017-09,Malaysia,262631,458
2017-09,Indonesia,327701,360
2017-09,Thailand,229789,764
2017-09,Philippines,100054,608
2017-09,Vietnam,95690,704
2017-09,China,246932,156
2017-09,Hong Kong,130902,344
2017-09,Japan,107075,392
2017-09,United Kingdom,56360,826
2017-09,France,17726,250
2017-09,Germany,37404,276
2017-10,Malaysia,281748,458
2017-10,Indonesia,314548,360
2017-10,Thailand,249238,764
2017-10,Philippines,109135,608
2017-10,Vietnam,100029,704
2017-10,China,251188,156
2017-10,Hong Kong,132207,344
2017-10,Japan,116322,392
2017-10,United Kingdom,64761,826
2017-10,France,20040,250
2017-10,Germany,40676,276
2017-11,Malaysia,278571,458
2017-11,Indonesia,307334,360
2017-11,Thailand,257723,764
2017-11,Philippines,109628,608
2017-11,Vietnam,96510,704
2017-11,China,248724,156
2017-11,Hong Kong,139056,344
2017-11,Japan,123444,392
2017-11,United Kingdom,50862,826
2017-11,France,16841,250
2017-11,Germany,31359,276
2017-12,Malaysia,325974,458
2017-12,Indonesia,341468,360
2017-12,Thailand,288020,764
2017-12,Philippines,115193,608
2017-12,Vietnam,115188,704
2017-12,China,283422,156
2017-12,Hong Kong,154909,344
2017-12,Japan,144624,392
2017-12,United Kingdom,59993,826
2017-12,France,18013,250
2017-12,Germany,35287,276
2018-01,Malaysia,274673,458
2018-01,Indonesia,303695,360
2018-01,Thailand,270281,764
2018-01,Philippines,135894,608
2018-01,Vietnam,106501,704
2018-01,China,271364,156
2018-01,Hong Kong,136036,344
2018-01,Japan,127111,392
2018-01,United Kingdom,61526,826
2018-01,France,18673,250
2018-01,Germany,35770,276
2018-02,Malaysia,258977,458
2018-02,Indonesia,282694,360
2018-02,Thailand,235198,764
2018-02,Philippines,107585,608
2018-02,Vietnam,95859,704
2018-02,China,282746,156
2018-02,Hong Kong,125105,344
2018-02,Japan,116147,392
2018-02,United Kingdom,52849,826
2018-02,France,15907,250
2018-02,Germany,32451,276
2018-03,Malaysia,296538,458
2018-03,Indonesia,345498,360
2018-03,Thailand,277274,764
2018-03,Philippines,119808,608
2018-03,Vietnam,117296,704
2018-03,China,273631,156
2018-03,Hong Kong,140341,344
2018-03,Japan,125022,392
2018-03,United Kingdom,59819,826
2018-03,France,16368,250
2018-03,Germany,36868,276
2018-04,Malaysia,288871,458
2018-04,Indonesia,342433,360
2018-04,Thailand,266301,764
2018-04,Philippines,140191,608
2018-04,Vietnam,114844,704
2018-04,China,289868,156
2018-04,Hong Kong,126617,344
2018-04,Japan,127193,392
2018-04,United Kingdom,51632,826
2018-04,France,16286,250
2018-04,Germany,35338,276
2018-05,Malaysia,278942,458
2018-05,Indonesia,335489,360
2018-05,Thailand,252335,764
2018-05,Philippines,137781,608
2018-05,Vietnam,109385,704
2018-05,China,262151,156
2018-05,Hong Kong,119821,344
2018-05,Japan,114321,392
2018-05,United Kingdom,50295,826
2018-05,France,14855,250
2018-05,Germany,31965,276
2018-06,Malaysia,295742,458
2018-06,Indonesia,360153,360
2018-06,Thailand,257421,764
2018-06,Philippines,128156,608
2018-06,Vietnam,120593,704
2018-06,China,294432,156
2018-06,Hong Kong,135556,344
2018-06,Japan,124928,392
2018-06,United Kingdom,62517,826
2018-06,France,17036,250
2018-06,Germany,38517,276
2018-07,Malaysia,294720,458
2018-07,Indonesia,360295,360
2018-07,Thailand,257334,764
2018-07,Philippines,118953,608
2018-07,Vietnam,125391,704
2018-07,China,330589,156
2018-07,Hong Kong,146315,344
2018-07,Japan,121668,392
2018-07,United Kingdom,81117,826
2018-07,France,20547,250
2018-07,Germany,53599,276
2018-08,Malaysia,297297,458
2018-08,Indonesia,351613,360
2018-08,Thailand,243170,764
2018-08,Philippines,120609,608
2018-08,Vietnam,118760,704
2018-08,China,317446,156
2018-08,Hong Kong,140527,344
2018-08,Japan,132220,392
2018-08,United Kingdom,76429,826
2018-08,France,19168,250
2018-08,Germany,50551,276
2018-09,Malaysia,277710,458
2018-09,Indonesia,340328,360
2018-09,Thailand,228825,764
2018-09,Philippines,108758,608
2018-09,Vietnam,101193,704
