month,countries,value,country_code
1968-06,Vietnam,na,704
1968-06,China,na,156
1968-06,Hong Kong,2445,344
1968-06,Japan,490,392
1968-06,United Kingdom,802,826
1968-06,France,na,250
1968-06,Germany,na,276
1968-07,Malaysia,11939,458
1968-07,Indonesia,3528,360
1968-07,Thailand,3799,764
1968-07,Philippines,813,608
1968-07,Vietnam,na,704
1968-07,China,na,156
1968-07,Hong Kong,2469,344
1968-07,Japan,487,392
1968-07,United Kingdom,1105,826
1968-07,France,na,250
1968-07,Germany,na,276
1968-08,Malaysia,13346,458
1968-08,Indonesia,3974,360
1968-08,Thailand,3795,764
1968-08,Philippines,781,608
1968-08,Vietnam,na,704
1968-08,China,na,156
1968-08,Hong Kong,3251,344
1968-08,Japan,677,392
1968-08,United Kingdom,1653,826
1968-08,France,na,250
1968-08,Germany,na,276
1968-09,Malaysia,10784,458
1968-09,Indonesia,3219,360
1968-09,Thailand,2759,764
1968-09,Philippines,506,608
1968-09,Vietnam,na,704
1968-09,China,na,156
1968-09,Hong Kong,2613,344
1968-09,Japan,534,392
1968-09,United Kingdom,2468,826
1968-09,France,na,250
1968-09,Germany,na,276
1968-10,Malaysia,11639,458
1968-10,Indonesia,3579,360
1968-10,Thailand,4080,764
1968-10,Philippines,822,608
1968-10,Vietnam,na,704
1968-10,China,na,156
1968-10,Hong Kong,3894,344
1968-10,Japan,616,392
1968-10,United Kingdom,797,826
1968-10,France,na,250
1968-10,Germany,na,276
1968-11,Malaysia,11860,458
1968-11,Indonesia,3485,360
1968-11,Thailand,3855,764
1968-11,Philippines,847,608
1968-11,Vietnam,na,704
1968-11,China,na,156
1968-11,Hong Kong,3253,344
1968-11,Japan,632,392
1968-11,United Kingdom,916,826
1968-11,France,na,250
1968-11,Germany,na,276
1968-12,Malaysia,14313,458
1968-12,Indonesia,3557,360
1968-12,Thailand,3466,764
1968-12,Philippines,762,608
1968-12,Vietnam,na,704
1968-12,China,na,156
1968-12,Hong Kong,2887,344
1968-12,Japan,502,392
1968-12,United Kingdom,1075,826
1968-12,France,na,250
1968-12,Germany,na,276
1969-01,Malaysia,12615,458
1969-01,Indonesia,4049,360
1969-01,Thailand,3141,764
1969-01,Philippines,665,608
1969-01,Vietnam,na,704
1969-01,China,na,156
1969-01,Hong Kong,2594,344
1969-01,Japan,439,392
1969-01,United Kingdom,1942,826
1969-01,France,na,250
1969-01,Germany,na,276
1969-02,Malaysia,11707,458
1969-02,Indonesia,4001,360
1969-02,Thailand,2968,764
1969-02,Philippines,687,608
1969-02,Vietnam,na,704
1969-02,China,na,156
1969-02,Hong Kong,2460,344
1969-02,Japan,493,392
1969-02,United Kingdom,615,826
1969-02,France,na,250
1969-02,Germany,na,276
1969-03,Malaysia,13256,458
1969-03,Indonesia,4986,360
1969-03,Thailand,4072,764
1969-03,Philippines,986,608
1969-03,Vietnam,na,704
1969-03,China,na,156
1969-03,Hong Kong,3366,344
1969-03,Japan,641,392
1969-03,United Kingdom,1278,826
1969-03,France,na,250
1969-03,Germany,na,276
1969-04,Malaysia,14398,458
1969-04,Indonesia,5410,360
1969-04,Thailand,5197,764
1969-04,Philippines,994,608
1969-04,Vietnam,na,704
1969-04,China,na,156
1969-04,Hong Kong,4241,344
1969-04,Japan,833,392
1969-04,United Kingdom,1984,826
1969-04,France,na,250
1969-04,Germany,na,276
1969-05,Malaysia,10526,458
1969-05,Indonesia,5164,360
1969-05,Thailand,5387,764
1969-05,Philippines,1115,608
1969-05,Vietnam,na,704
1969-05,China,na,156
1969-05,Hong Kong,3648,344
1969-05,Japan,832,392
1969-05,United Kingdom,1492,826
1969-05,France,na,250
1969-05,Germany,na,276
1969-06,Malaysia,11397,458
1969-06,Indonesia,4811,360
1969-06,Thailand,4704,764
1969-06,Philippines,898,608
1969-06,Vietnam,na,704
1969-06,China,na,156
1969-06,Hong Kong,3052,344
1969-06,Japan,755,392
1969-06,United Kingdom,1042,826
1969-06,France,na,250
1969-06,Germany,na,276
1969-07,Malaysia,13057,458
1969-07,Indonesia,5795,360
1969-07,Thailand,4859,764
1969-07,Philippines,1100,608
1969-07,Vietnam,na,704
1969-07,China,na,156
1969-07,Hong Kong,3751,344
1969-07,Japan,853,392
1969-07,United Kingdom,2098,826
1969-07,France,na,250
1969-07,Germany,na,276
1969-08,Malaysia,15140,458
1969-08,Indonesia,6054,360
1969-08,Thailand,4372,764
1969-08,Philippines,951,608
1969-08,Vietnam,na,704
1969-08,China,na,156
1969-08,Hong Kong,4473,344
1969-08,Japan,1044,392
1969-08,United Kingdom,1194,826
1969-08,France,na,250
1969-08,Germany,na,276
1969-09,Malaysia,13141,458
1969-09,Indonesia,5900,360
1969-09,Thailand,3539,764
1969-09,Philippines,738,608
1969-09,Vietnam,na,704
1969-09,China,na,156
1969-09,Hong Kong,3803,344
1969-09,Japan,956,392
1969-09,United Kingdom,3368,826
1969-09,France,na,250
1969-09,Germany,na,276
1969-10,Malaysia,13889,458
1969-10,Indonesia,7153,360
1969-10,Thailand,4917,764
1969-10,Philippines,1258,608
1969-10,Vietnam,na,704
1969-10,China,na,156
1969-10,Hong Kong,4339,344
1969-10,Japan,973,392
1969-10,United Kingdom,978,826
1969-10,France,na,250
1969-10,Germany,na,276
1969-11,Malaysia,14646,458
1969-11,Indonesia,8473,360
1969-11,Thailand,4938,764
1969-11,Philippines,1248,608
1969-11,Vietnam,na,704
1969-11,China,na,156
1969-11,Hong Kong,4503,344
1969-11,Japan,974,392
1969-11,United Kingdom,1063,826
1969-11,France,na,250
1969-11,Germany,na,276
1969-12,Malaysia,18427,458
1969-12,Indonesia,8570,360
1969-12,Thailand,4618,764
1969-12,Philippines,1122,608
1969-12,Vietnam,na,704
1969-12,China,na,156
1969-12,Hong Kong,3747,344
1969-12,Japan,959,392
1969-12,United Kingdom,2165,826
1969-12,France,na,250
1969-12,Germany,na,276
1970-01,Malaysia,14718,458
1970-01,Indonesia,7975,360
1970-01,Thailand,3428,764
1970-01,Philippines,1049,608
1970-01,Vietnam,na,704
1970-01,China,na,156
1970-01,Hong Kong,3275,344
1970-01,Japan,682,392
1970-01,United Kingdom,2759,826
1970-01,France,na,250
1970-01,Germany,na,276
1970-02,Malaysia,14683,458
1970-02,Indonesia,7484,360
1970-02,Thailand,3842,764
1970-02,Philippines,884,608
1970-02,Vietnam,na,704
1970-02,China,na,156
1970-02,Hong Kong,3540,344
1970-02,Japan,783,392
1970-02,United Kingdom,1158,826
1970-02,France,na,250
1970-02,Germany,na,276
1970-03,Malaysia,15858,458
1970-03,Indonesia,8686,360
1970-03,Thailand,5869,764
1970-03,Philippines,1209,608
1970-03,Vietnam,na,704
1970-03,China,na,156
1970-03,Hong Kong,4108,344
1970-03,Japan,1031,392
1970-03,United Kingdom,2906,826
1970-03,France,na,250
1970-03,Germany,na,276
1970-04,Malaysia,16957,458
1970-04,Indonesia,8658,360
1970-04,Thailand,7156,764
1970-04,Philippines,1714,608
1970-04,Vietnam,na,704
1970-04,China,na,156
1970-04,Hong Kong,5503,344
1970-04,Japan,1693,392
1970-04,United Kingdom,2774,826
1970-04,France,na,250
1970-04,Germany,na,276
1970-05,Malaysia,16535,458
1970-05,Indonesia,8930,360
1970-05,Thailand,7468,764
1970-05,Philippines,1625,608
1970-05,Vietnam,na,704
1970-05,China,na,156
1970-05,Hong Kong,5369,344
1970-05,Japan,1671,392
1970-05,United Kingdom,1797,826
1970-05,France,na,250
1970-05,Germany,na,276
1970-06,Malaysia,15751,458
1970-06,Indonesia,9470,360
1970-06,Thailand,5285,764
1970-06,Philippines,1215,608
1970-06,Vietnam,na,704
1970-06,China,na,156
1970-06,Hong Kong,4816,344
1970-06,Japan,1132,392
1970-06,United Kingdom,2029,826
1970-06,France,na,250
1970-06,Germany,na,276
1970-07,Malaysia,17890,458
1970-07,Indonesia,10777,360
1970-07,Thailand,6718,764
1970-07,Philippines,1727,608
1970-07,Vietnam,na,704
1970-07,China,na,156
1970-07,Hong Kong,5604,344
1970-07,Japan,1424,392
1970-07,United Kingdom,4538,826
1970-07,France,na,250
1970-07,Germany,na,276
1970-08,Malaysia,20296,458
1970-08,Indonesia,11315,360
1970-08,Thailand,7757,764
1970-08,Philippines,1965,608
1970-08,Vietnam,na,704
1970-08,China,na,156
1970-08,Hong Kong,6877,344
1970-08,Japan,1645,392
1970-08,United Kingdom,2333,826
1970-08,France,na,250
1970-08,Germany,na,276
1970-09,Malaysia,17177,458
1970-09,Indonesia,10753,360
1970-09,Thailand,5438,764
1970-09,Philippines,1467,608
1970-09,Vietnam,na,704
1970-09,China,na,156
1970-09,Hong Kong,5196,344
1970-09,Japan,1325,392
1970-09,United Kingdom,3656,826
1970-09,France,na,250
1970-09,Germany,na,276
1970-10,Malaysia,16924,458
1970-10,Indonesia,11304,360
1970-10,Thailand,5296,764
1970-10,Philippines,1483,608
1970-10,Vietnam,na,704
1970-10,China,na,156
1970-10,Hong Kong,4963,344
1970-10,Japan,1096,392
1970-10,United Kingdom,1204,826
1970-10,France,na,250
1970-10,Germany,na,276
1970-11,Malaysia,17676,458
1970-11,Indonesia,12230,360
1970-11,Thailand,5297,764
1970-11,Philippines,1602,608
1970-11,Vietnam,na,704
1970-11,China,na,156
1970-11,Hong Kong,5318,344
1970-11,Japan,1096,392
1970-11,United Kingdom,1292,826
1970-11,France,na,250
1970-11,Germany,na,276
1970-12,Malaysia,22728,458
1970-12,Indonesia,13165,360
1970-12,Thailand,5819,764
1970-12,Philippines,1258,608
1970-12,Vietnam,na,704
1970-12,China,na,156
1970-12,Hong Kong,4807,344
1970-12,Japan,1187,392
1970-12,United Kingdom,3406,826
1970-12,France,na,250
1970-12,Germany,na,276
1971-01,Malaysia,20609,458
1971-01,Indonesia,12135,360
1971-01,Thailand,4828,764
1971-01,Philippines,1325,608
1971-01,Vietnam,na,704
1971-01,China,na,156
1971-01,Hong Kong,4365,344
1971-01,Japan,1056,392
1971-01,United Kingdom,3251,826
1971-01,France,na,250
1971-01,Germany,na,276
1971-02,Malaysia,17501,458
1971-02,Indonesia,11989,360
1971-02,Thailand,4848,764
1971-02,Philippines,1243,608
1971-02,Vietnam,na,704
1971-02,China,na,156
1971-02,Hong Kong,5160,344
1971-02,Japan,915,392
1971-02,United Kingdom,1654,826
1971-02,France,na,250
1971-02,Germany,na,276
1971-03,Malaysia,18613,458
1971-03,Indonesia,12410,360
1971-03,Thailand,5792,764
1971-03,Philippines,1570,608
1971-03,Vietnam,na,704
1971-03,China,na,156
1971-03,Hong Kong,5622,344
1971-03,Japan,1305,392
1971-03,United Kingdom,2484,826
1971-03,France,na,250
1971-03,Germany,na,276
1971-04,Malaysia,20494,458
1971-04,Indonesia,13060,360
1971-04,Thailand,6726,764
1971-04,Philippines,1807,608
1971-04,Vietnam,na,704
1971-04,China,na,156
1971-04,Hong Kong,6364,344
1971-04,Japan,1464,392
1971-04,United Kingdom,3894,826
1971-04,France,na,250
1971-04,Germany,na,276
1971-05,Malaysia,20422,458
1971-05,Indonesia,13240,360
1971-05,Thailand,7221,764
1971-05,Philippines,1668,608
1971-05,Vietnam,na,704
1971-05,China,na,156
1971-05,Hong Kong,5402,344
1971-05,Japan,1502,392
1971-05,United Kingdom,3251,826
1971-05,France,na,250
1971-05,Germany,na,276
1971-06,Malaysia,18088,458
1971-06,Indonesia,12191,360
1971-06,Thailand,5267,764
1971-06,Philippines,1647,608
1971-06,Vietnam,na,704
1971-06,China,na,156
1971-06,Hong Kong,4679,344
1971-06,Japan,1248,392
1971-06,United Kingdom,3826,826
1971-06,France,na,250
1971-06,Germany,na,276
1971-07,Malaysia,20140,458
1971-07,Indonesia,12678,360
1971-07,Thailand,5541,764
1971-07,Philippines,1929,608
1971-07,Vietnam,na,704
1971-07,China,na,156
1971-07,Hong Kong,4935,344
1971-07,Japan,1328,392
1971-07,United Kingdom,4148,826
1971-07,France,na,250
1971-07,Germany,na,276
1971-08,Malaysia,23732,458
1971-08,Indonesia,15550,360
1971-08,Thailand,6667,764
1971-08,Philippines,1898,608
1971-08,Vietnam,na,704
1971-08,China,na,156
1971-08,Hong Kong,6774,344
1971-08,Japan,1810,392
1971-08,United Kingdom,3411,826
1971-08,France,na,250
1971-08,Germany,na,276
1971-09,Malaysia,20039,458
1971-09,Indonesia,13238,360
1971-09,Thailand,6006,764
1971-09,Philippines,1338,608
1971-09,Vietnam,na,704
1971-09,China,na,156
1971-09,Hong Kong,5327,344
1971-09,Japan,1303,392
1971-09,United Kingdom,4621,826
1971-09,France,na,250
1971-09,Germany,na,276
1971-10,Malaysia,21889,458
1971-10,Indonesia,14392,360
1971-10,Thailand,7562,764
1971-10,Philippines,1907,608
1971-10,Vietnam,na,704
1971-10,China,na,156
1971-10,Hong Kong,7117,344
1971-10,Japan,1560,392
1971-10,United Kingdom,2736,826
1971-10,France,na,250
1971-10,Germany,na,276
1971-11,Malaysia,22996,458
1971-11,Indonesia,15499,360
1971-11,Thailand,6924,764
1971-11,Philippines,1931,608
1971-11,Vietnam,na,704
1971-11,China,na,156
1971-11,Hong Kong,7213,344
1971-11,Japan,1525,392
1971-11,United Kingdom,2900,826
1971-11,France,na,250
1971-11,Germany,na,276
1971-12,Malaysia,29317,458
1971-12,Indonesia,15747,360
1971-12,Thailand,6587,764
1971-12,Philippines,1685,608
1971-12,Vietnam,na,704
1971-12,China,na,156
1971-12,Hong Kong,5716,344
1971-12,Japan,1449,392
1971-12,United Kingdom,6365,826
1971-12,France,na,250
1971-12,Germany,na,276
1972-01,Malaysia,22053,458
1972-01,Indonesia,14105,360
1972-01,Thailand,6202,764
1972-01,Philippines,1347,608
1972-01,Vietnam,na,704
1972-01,China,na,156
1972-01,Hong Kong,5402,344
1972-01,Japan,1446,392
1972-01,United Kingdom,5151,826
1972-01,France,na,250
1972-01,Germany,na,276
1972-02,Malaysia,23242,458
1972-02,Indonesia,13256,360
1972-02,Thailand,7309,764
1972-02,Philippines,1517,608
1972-02,Vietnam,na,704
1972-02,China,na,156
1972-02,Hong Kong,6394,344
1972-02,Japan,1664,392
1972-02,United Kingdom,4252,826
1972-02,France,na,250
1972-02,Germany,na,276
1972-03,Malaysia,24199,458
1972-03,Indonesia,15423,360
1972-03,Thailand,7615,764
1972-03,Philippines,1618,608
1972-03,Vietnam,na,704
1972-03,China,na,156
1972-03,Hong Kong,6419,344
1972-03,Japan,2653,392
1972-03,United Kingdom,5805,826
1972-03,France,na,250
1972-03,Germany,na,276
1972-04,Malaysia,24167,458
1972-04,Indonesia,15054,360
1972-04,Thailand,8596,764
1972-04,Philippines,1687,608
1972-04,Vietnam,na,704
1972-04,China,na,156
1972-04,Hong Kong,7597,344
1972-04,Japan,1743,392
1972-04,United Kingdom,7811,826
1972-04,France,na,250
1972-04,Germany,na,276
1972-05,Malaysia,22616,458
1972-05,Indonesia,14640,360
1972-05,Thailand,8705,764
1972-05,Philippines,1824,608
1972-05,Vietnam,na,704
1972-05,China,na,156
1972-05,Hong Kong,6861,344
1972-05,Japan,1932,392
1972-05,United Kingdom,7384,826
1972-05,France,na,250
1972-05,Germany,na,276
1972-06,Malaysia,22985,458
1972-06,Indonesia,14857,360
1972-06,Thailand,7070,764
1972-06,Philippines,1923,608
1972-06,Vietnam,na,704
1972-06,China,na,156
1972-06,Hong Kong,6186,344
1972-06,Japan,1935,392
1972-06,United Kingdom,7705,826
1972-06,France,na,250
1972-06,Germany,na,276
1972-07,Malaysia,24636,458
1972-07,Indonesia,16104,360
1972-07,Thailand,7419,764
1972-07,Philippines,2175,608
1972-07,Vietnam,na,704
1972-07,China,na,156
1972-07,Hong Kong,5768,344
1972-07,Japan,2125,392
1972-07,United Kingdom,6890,826
1972-07,France,na,250
1972-07,Germany,na,276
1972-08,Malaysia,26598,458
1972-08,Indonesia,17876,360
1972-08,Thailand,9258,764
1972-08,Philippines,1894,608
1972-08,Vietnam,na,704
1972-08,China,na,156
1972-08,Hong Kong,7689,344
1972-08,Japan,2211,392
1972-08,United Kingdom,6829,826
1972-08,France,na,250
1972-08,Germany,na,276
1972-09,Malaysia,24430,458
1972-09,Indonesia,15686,360
1972-09,Thailand,7403,764
1972-09,Philippines,1605,608
1972-09,Vietnam,na,704
1972-09,China,na,156
1972-09,Hong Kong,6451,344
1972-09,Japan,1976,392
1972-09,United Kingdom,8070,826
1972-09,France,na,250
1972-09,Germany,na,276
1972-10,Malaysia,23753,458
1972-10,Indonesia,17594,360
1972-10,Thailand,10446,764
1972-10,Philippines,1543,608
1972-10,Vietnam,na,704
1972-10,China,na,156
1972-10,Hong Kong,8864,344
1972-10,Japan,2748,392
1972-10,United Kingdom,4260,826
1972-10,France,na,250
1972-10,Germany,na,276
1972-11,Malaysia,28072,458
1972-11,Indonesia,18750,360
1972-11,Thailand,9774,764
1972-11,Philippines,1696,608
1972-11,Vietnam,na,704
1972-11,China,na,156
1972-11,Hong Kong,9011,344
1972-11,Japan,2135,392
1972-11,United Kingdom,4936,826
1972-11,France,na,250
1972-11,Germany,na,276
1972-12,Malaysia,35837,458
1972-12,Indonesia,18778,360
1972-12,Thailand,8691,764
1972-12,Philippines,1781,608
1972-12,Vietnam,na,704
1972-12,China,na,156
1972-12,Hong Kong,7815,344
1972-12,Japan,2133,392
1972-12,United Kingdom,6912,826
1972-12,France,na,250
1972-12,Germany,na,276
1973-01,Malaysia,28813,458
1973-01,Indonesia,19354,360
1973-01,Thailand,8900,764
1973-01,Philippines,1920,608
1973-01,Vietnam,na,704
1973-01,China,na,156
1973-01,Hong Kong,9078,344
1973-01,Japan,2474,392
1973-01,United Kingdom,5139,826
1973-01,France,na,250
1973-01,Germany,na,276
1973-02,Malaysia,28786,458
1973-02,Indonesia,17231,360
1973-02,Thailand,10785,764
1973-02,Philippines,1788,608
1973-02,Vietnam,na,704
1973-02,China,na,156
1973-02,Hong Kong,9694,344
1973-02,Japan,2419,392
1973-02,United Kingdom,3691,826
1973-02,France,na,250
1973-02,Germany,na,276
1973-03,Malaysia,29895,458
1973-03,Indonesia,18739,360
1973-03,Thailand,10804,764
1973-03,Philippines,1740,608
1973-03,Vietnam,na,704
1973-03,China,na,156
1973-03,Hong Kong,9817,344
1973-03,Japan,2703,392
1973-03,United Kingdom,5757,826
1973-03,France,na,250
1973-03,Germany,na,276
1973-04,Malaysia,34221,458
1973-04,Indonesia,20669,360
1973-04,Thailand,11569,764
1973-04,Philippines,1968,608
1973-04,Vietnam,na,704
1973-04,China,na,156
1973-04,Hong Kong,10930,344
1973-04,Japan,2562,392
1973-04,United Kingdom,5580,826
1973-04,France,na,250
1973-04,Germany,na,276
1973-05,Malaysia,26214,458
1973-05,Indonesia,20260,360
1973-05,Thailand,11463,764
1973-05,Philippines,2498,608
1973-05,Vietnam,na,704
1973-05,China,na,156
1973-05,Hong Kong,11604,344
1973-05,Japan,3283,392
1973-05,United Kingdom,6718,826
1973-05,France,na,250
1973-05,Germany,na,276
1973-06,Malaysia,30307,458
1973-06,Indonesia,18933,360
1973-06,Thailand,8788,764
1973-06,Philippines,1936,608
1973-06,Vietnam,na,704
1973-06,China,na,156
1973-06,Hong Kong,8351,344
1973-06,Japan,3093,392
1973-06,United Kingdom,5049,826
1973-06,France,na,250
1973-06,Germany,na,276
1973-07,Malaysia,32699,458
1973-07,Indonesia,22849,360
1973-07,Thailand,10433,764
1973-07,Philippines,2168,608
1973-07,Vietnam,na,704
1973-07,China,na,156
1973-07,Hong Kong,9054,344
1973-07,Japan,2646,392
1973-07,United Kingdom,5534,826
1973-07,France,na,250
1973-07,Germany,na,276
1973-08,Malaysia,34092,458
1973-08,Indonesia,24221,360
1973-08,Thailand,11875,764
1973-08,Philippines,2058,608
1973-08,Vietnam,na,704
1973-08,China,na,156
1973-08,Hong Kong,11454,344
1973-08,Japan,3157,392
1973-08,United Kingdom,5956,826
1973-08,France,na,250
1973-08,Germany,na,276
1973-09,Malaysia,32905,458
1973-09,Indonesia,21894,360
1973-09,Thailand,9488,764
1973-09,Philippines,1829,608
1973-09,Vietnam,na,704
1973-09,China,na,156
1973-09,Hong Kong,10068,344
1973-09,Japan,2769,392
1973-09,United Kingdom,6906,826
1973-09,France,na,250
1973-09,Germany,na,276
1973-10,Malaysia,33346,458
1973-10,Indonesia,23838,360
1973-10,Thailand,10551,764
1973-10,Philippines,2697,608
1973-10,Vietnam,na,704
1973-10,China,na,156
1973-10,Hong Kong,12555,344
1973-10,Japan,3295,392
1973-10,United Kingdom,4831,826
1973-10,France,na,250
1973-10,Germany,na,276
1973-11,Malaysia,37218,458
1973-11,Indonesia,25455,360
1973-11,Thailand,11758,764
1973-11,Philippines,2968,608
1973-11,Vietnam,na,704
1973-11,China,na,156
1973-11,Hong Kong,12561,344
1973-11,Japan,3103,392
1973-11,United Kingdom,4980,826
1973-11,France,na,250
1973-11,Germany,na,276
1973-12,Malaysia,43360,458
1973-12,Indonesia,27185,360
1973-12,Thailand,12190,764
1973-12,Philippines,2645,608
1973-12,Vietnam,na,704
1973-12,China,na,156
1973-12,Hong Kong,9179,344
1973-12,Japan,2276,392
1973-12,United Kingdom,5117,826
1973-12,France,na,250
1973-12,Germany,na,276
1974-01,Malaysia,37423,458
1974-01,Indonesia,23822,360
1974-01,Thailand,12662,764
1974-01,Philippines,2170,608
1974-01,Vietnam,na,704
1974-01,China,na,156
1974-01,Hong Kong,11223,344
1974-01,Japan,2795,392
1974-01,United Kingdom,4881,826
1974-01,France,na,250
1974-01,Germany,na,276
1974-02,Malaysia,29297,458
1974-02,Indonesia,22578,360
1974-02,Thailand,11281,764
1974-02,Philippines,2244,608
1974-02,Vietnam,na,704
1974-02,China,na,156
1974-02,Hong Kong,9893,344
1974-02,Japan,2528,392
1974-02,United Kingdom,4293,826
1974-02,France,na,250
1974-02,Germany,na,276
1974-03,Malaysia,34303,458
1974-03,Indonesia,23958,360
1974-03,Thailand,12024,764
1974-03,Philippines,2794,608
1974-03,Vietnam,na,704
1974-03,China,na,156
1974-03,Hong Kong,9984,344
1974-03,Japan,2763,392
1974-03,United Kingdom,5521,826
1974-03,France,na,250
1974-03,Germany,na,276
1974-04,Malaysia,35406,458
1974-04,Indonesia,24498,360
1974-04,Thailand,12471,764
1974-04,Philippines,2870,608
1974-04,Vietnam,na,704
1974-04,China,na,156
1974-04,Hong Kong,9805,344
1974-04,Japan,2598,392
1974-04,United Kingdom,5914,826
1974-04,France,na,250
1974-04,Germany,na,276
1974-05,Malaysia,33032,458
1974-05,Indonesia,24529,360
1974-05,Thailand,11768,764
1974-05,Philippines,2921,608
1974-05,Vietnam,na,704
1974-05,China,na,156
1974-05,Hong Kong,10120,344
1974-05,Japan,3096,392
1974-05,United Kingdom,5305,826
1974-05,France,na,250
1974-05,Germany,na,276
1974-06,Malaysia,33890,458
1974-06,Indonesia,24390,360
1974-06,Thailand,10518,764
1974-06,Philippines,3223,608
1974-06,Vietnam,na,704
1974-06,China,na,156
1974-06,Hong Kong,9259,344
1974-06,Japan,2642,392
1974-06,United Kingdom,5965,826
1974-06,France,na,250
1974-06,Germany,na,276
1974-07,Malaysia,33118,458
1974-07,Indonesia,26115,360
1974-07,Thailand,9929,764
